0,1,2
Democratic Republic of the Congo,Kinshasa,6379.648866681241
Republic of the Congo,Brazzaville,6371.939080411889
Rwanda,Kigali,6590.0885490857145
Qatar,Doha,5212.395489300527
Tanzania,Dodoma,7265.974970475027
Malawi,Lilongwe,7984.907698676572
Zambia,Lusaka,7934.048450497644
Mozambique,Maputo,9182.862586650386
Uganda,Kampala,6463.437497085513
Angola,Luanda,6831.196842234256
Comoros,Moroni,8171.202793425772
Eswatini,Mbabane,9178.413893156692
Lesotho,Maseru,9383.074248458985
Madagascar,Antananarivo,9095.614577995275
Botswana,Gaborone,8842.809776017308
Zimbabwe,Harare,8283.287645677192
Mauritius,Port Louis,9732.58500046223
São Tomé and Príncipe,São Tomé,5726.365996404364
Namibia,Windhoek,8406.490443104409
Seychelles,Victoria,8148.8071219323865
Afghanistan,Kabul,5706.114509085907
South Korea,Seoul,8858.086208897546
Bhutan,Thimphu,7636.972236703487
Brunei,Bandar Seri Begawan,11260.138802129579
Laos,Vientiane,9298.518743955125
Maldives,Malé,8516.276237257975
Kyrgyzstan,Bishkek,5475.0816571469295
Tajikistan,Dushanbe,5388.749411953575
Turkmenistan,Ashgabat,4721.5961215022535
Turkmenistan,Ashgabat,4721.596351241767
Haiti,Port-au-Prince,7181.091319566541
Jamaica,Kingston,7537.291231062354
Dominican Republic,Santo Domingo,7017.627985824577
Kuwait,Kuwait City,4641.761502168995
Sri Lanka,Colombo,8711.484844370616
Antigua and Barbuda,Saint John's,6580.789398014647
Dominica,Roseau,6706.329356417784
Myanmar,Naypyidaw,8719.386050799789
Saint Kitts and Nevis,Basseterre,6626.053037710451
Grenada,St. George's,7014.09349741033
Saint Lucia,Castries,6790.886733422648
Sri Lanka,Sri Jayawardenepura Kotte,8718.667446499174
Eswatini,Lobamba,9193.07415940561
Yemen,Aden,5896.564439864409
State of Palestine,Ramallah,3598.316641981925
