0,1,2
Republic of the Congo,Brazzaville,10255.1535211074
Rwanda,Kigali,11330.905894756237
Qatar,Doha,10771.263390815355
Tanzania,Dodoma,12115.066692653922
Malawi,Lilongwe,12505.902769981072
Zambia,Lusaka,12141.710170704844
Mozambique,Maputo,13193.203138738954
Uganda,Kampala,11373.048869228578
Angola,Luanda,10415.370541746377
Comoros,Moroni,13140.30559687023
Eswatini,Mbabane,13101.588598838776
Lesotho,Maseru,12986.367465792771
Madagascar,Antananarivo,14000.169805581567
Botswana,Gaborone,12563.569426812432
Zimbabwe,Harare,12539.248138165283
Mauritius,Port Louis,14914.165132946915
São Tomé and Príncipe,São Tomé,9203.025794497495
Namibia,Windhoek,11705.946942019687
Seychelles,Victoria,13586.52941579917
Afghanistan,Kabul,10838.98860934935
South Korea,Seoul,11053.957389353438
Bhutan,Thimphu,12246.885778997615
Brunei,Bandar Seri Begawan,14861.15404857844
Laos,Vientiane,13481.53870146166
Maldives,Malé,14029.645459965654
Kyrgyzstan,Bishkek,10201.409063701773
Tajikistan,Dushanbe,10424.276002584696
Turkmenistan,Ashgabat,10019.568552419545
Turkmenistan,Ashgabat,10019.568716068767
Haiti,Port-au-Prince,2468.7819142218686
Jamaica,Kingston,2541.273108077853
Dominican Republic,Santo Domingo,2501.9475643040396
Kuwait,Kuwait City,10198.408553645346
Sri Lanka,Colombo,14082.401528507999
Antigua and Barbuda,Saint John's,2869.4568687400833
Dominica,Roseau,3076.056403779432
Myanmar,Naypyidaw,13215.677787328492
Saint Kitts and Nevis,Basseterre,2817.3712883933354
Grenada,St. George's,3404.0074367617112
Saint Lucia,Castries,3224.736898258902
Sri Lanka,Sri Jayawardenepura Kotte,14087.902558168227
Eswatini,Lobamba,13113.116370519268
Yemen,Aden,11383.114380580271
State of Palestine,Ramallah,9158.07969459125
